qty_dot_url,qty_hyphen_url,length_url,qty_at_url,phishing
2,0,22,0,0
3,0,50,0,1
3,2,243,0,1
1,0,10,0,0
2,0,47,0,1
2,1,117,0,1
1,0,16,0,1
2,0,14,0,0
1,0,28,0,1
2,2,55,0,1
2,0,26,0,1
2,1,58,0,1
3,0,123,0,1
1,0,23,0,0
1,0,37,0,1
3,0,75,0,1
2,0,37,0,1
2,1,56,0,1
2,0,10,0,0
1,0,20,0,1
2,0,21,0,0
5,0,38,0,1
2,0,15,0,0
2,0,20,0,0
2,1,25,0,0
5,0,55,0,1
2,0,19,0,0
2,0,52,0,1
1,0,12,0,1
2,0,54,0,1
2,0,120,0,1
3,1,114,1,1
1,0,33,0,1
2,2,64,0,1
2,0,16,0,0
2,1,18,0,0
3,0,63,0,1
2,0,22,0,1
2,0,15,0,0
1,1,50,0,1
2,0,32,0,0
1,0,18,0,0
4,1,71,0,1
2,0,44,0,1
3,0,19,0,0
3,0,56,0,1
2,0,17,0,0
2,0,39,0,1
3,0,119,0,1
2,1,33,0,1
2,1,116,0,1
3,0,29,0,0
2,0,19,0,0
2,0,27,0,0
2,0,41,0,1
2,0,20,0,0
2,0,14,0,0
3,0,27,0,0
3,3,150,0,1
2,0,28,0,1
1,0,15,0,1
1,1,21,0,1
1,0,14,0,1
2,0,14,0,0
4,0,26,0,1
2,0,19,0,0
4,0,26,0,0
2,1,17,0,0
2,0,48,0,1
2,0,15,0,0
2,0,14,0,0
2,0,38,0,0
2,0,27,0,0
6,3,174,0,1
6,1,163,0,1
2,0,32,0,0
2,0,18,0,0
2,0,16,0,0
2,0,11,0,0
1,0,15,0,1
1,0,28,0,1
1,3,91,0,1
2,0,18,0,0
1,0,10,0,0
2,0,17,0,0
2,0,33,0,1
1,1,12,0,0
4,0,57,0,1
1,0,15,0,0
1,0,14,0,1
1,0,20,0,0
4,0,201,0,1
2,0,25,0,0
5,0,62,0,1
4,0,27,0,0
2,0,37,0,1
1,0,13,0,0
4,0,22,0,0
1,0,11,0,0
2,0,67,0,1
1,0,8,0,0
2,5,89,0,0
2,1,21,0,0
1,10,62,0,1
1,0,62,0,1
3,0,39,0,1
4,0,35,0,1
3,0,66,0,1
2,0,17,0,0
1,1,83,0,1
2,0,33,0,0
3,0,20,0,0
1,0,16,0,0
2,0,20,0,0
2,0,28,0,0
2,0,90,0,1
2,11,99,0,0
1,0,13,0,0
2,0,14,0,0
2,0,15,0,0
2,0,16,0,0
2,0,37,0,1
2,0,32,0,0
2,0,59,0,1
2,0,25,0,0
1,0,46,0,1
2,1,17,0,1
5,0,190,0,1
4,0,69,0,1
2,0,16,0,0
1,1,37,0,1
4,1,112,0,1
6,0,127,0,1
3,0,47,0,1
2,0,21,0,0
3,0,31,0,0
2,0,50,0,1
2,0,20,0,0
4,0,29,0,1
1,0,46,0,1
1,0,11,0,0
2,0,45,0,0
1,0,14,0,1
2,0,17,0,0
3,1,52,0,1
2,0,32,0,1
2,0,39,0,1
3,0,27,0,1
2,0,15,0,0
2,8,78,0,0
2,0,10,0,0
4,1,80,0,1
1,0,33,0,1
2,0,14,0,0
2,0,11,0,0
1,5,67,1,1
2,2,52,0,1
2,1,36,0,1
1,1,102,0,1
2,1,16,0,0
1,0,12,0,0
2,0,36,0,1
3,1,57,0,0
16,1,264,1,1
2,0,149,0,1
2,0,17,0,1
3,0,50,0,1
2,1,26,0,1
1,1,24,0,1
1,2,70,0,1
2,0,15,0,1
2,0,229,0,1
2,0,46,0,1
1,0,28,0,1
2,0,17,0,0
1,0,13,0,1
2,0,16,0,0
1,0,16,0,1
3,1,32,0,1
4,0,351,0,1
2,1,43,0,1
2,0,37,0,1
2,0,46,0,1
1,0,12,0,0
2,0,17,0,0
2,0,14,0,1
2,0,17,0,0
3,0,22,0,0
3,2,45,0,0
4,0,36,0,1
2,1,29,0,1
2,0,29,0,1
2,1,237,0,1
4,3,80,0,1
3,0,74,0,1
2,0,18,0,0
1,0,35,0,1
1,0,26,0,1
2,0,61,0,1
2,0,112,0,1
1,0,20,0,1
2,0,45,0,1
2,0,39,0,1
2,0,30,0,1
1,0,14,0,0
4,0,44,0,1
2,1,48,0,1
2,0,31,0,0
2,0,18,0,0
2,0,27,0,0
1,0,24,0,1
1,1,36,0,1
2,0,13,0,0
2,0,16,0,0
2,0,17,0,0
3,0,242,0,1
2,0,41,0,1
2,0,16,0,0
1,0,18,0,0
2,0,46,0,1
8,1,204,1,1
1,0,13,0,1
2,0,16,0,0
2,0,36,0,1
1,0,10,0,1
3,0,28,0,0
3,0,29,0,1
3,0,87,0,0
3,0,17,0,0
1,0,47,0,1
4,3,76,0,1
2,0,17,0,0
4,0,67,0,1
1,1,39,0,1
1,0,23,0,1
2,0,44,0,1
2,0,33,0,0
2,0,28,0,0
3,1,36,0,0
2,0,19,0,0
3,0,36,0,1
4,1,45,0,1
2,0,229,0,1
3,0,42,0,1
3,2,272,1,1
2,0,19,0,0
2,0,10,0,0
3,0,46,0,1
2,0,30,0,1
3,2,94,1,1
2,0,35,0,1
2,9,111,0,0
1,0,13,0,0
4,2,124,0,1
2,0,53,0,1
2,0,96,0,0
3,1,53,0,1
2,0,12,0,0
4,3,59,0,0
4,0,24,0,0
4,1,50,0,1
5,0,230,0,1
1,0,11,0,1
2,0,17,0,0
3,2,182,0,1
2,0,20,0,0
1,1,15,0,1
3,1,87,0,1
2,0,15,0,0
2,0,13,0,0
1,0,20,0,1
1,0,22,0,1
4,0,22,0,0
2,0,24,0,0
2,0,28,0,0
3,0,242,0,1
2,0,15,0,0
4,1,110,0,1
2,0,14,0,0
4,1,82,0,1
1,0,14,0,0
2,0,15,0,0
2,0,30,0,1
1,0,8,0,0
2,0,20,0,0
7,0,111,1,1
2,0,229,0,1
2,0,21,0,1
4,0,22,0,1
1,0,34,0,1
1,1,59,0,1
4,6,53,0,0
2,0,17,0,0
2,0,42,0,1
2,0,12,0,0
2,0,13,0,0
2,0,21,0,1
3,1,67,0,1
4,0,24,0,0
2,0,16,0,0
2,0,12,0,0
2,1,28,0,0
2,0,24,0,1
1,0,18,0,1
2,0,16,0,0
2,1,28,0,1
2,0,24,0,0
2,0,30,0,1
2,0,25,0,1
1,0,45,0,1
2,0,29,0,1
2,0,24,0,0
2,0,11,0,0
2,0,31,0,0
1,0,32,0,1
2,4,61,0,0
1,0,14,0,0
2,9,88,0,0
4,0,28,0,0
2,0,18,0,1
2,0,19,0,0
9,4,208,0,1
2,0,24,0,1
2,0,19,0,0
1,0,17,0,1
2,0,26,0,0
4,0,22,0,0
3,0,18,0,0
3,0,205,0,1
3,0,45,0,0
3,0,83,1,1
2,0,22,0,0
1,0,6,0,0
2,2,40,0,1
1,0,80,0,1
2,0,26,0,0
2,0,16,0,0
2,0,79,0,1
2,0,14,0,0
2,0,55,0,1
2,2,66,0,1
1,0,18,0,0
2,0,24,0,1
2,0,20,0,0
3,0,14,0,0
2,0,28,0,1
1,1,89,0,1
1,0,24,0,1
2,0,46,0,0
3,0,38,0,1
4,0,44,0,0
3,1,72,1,1
6,1,164,0,1
2,0,20,0,1
3,1,62,0,1
1,1,38,0,1
3,1,72,0,1
1,0,14,0,0
1,0,13,0,0
2,0,17,0,0
2,0,28,0,0
2,0,66,0,0
2,1,21,0,0
1,0,68,0,1
2,0,27,0,0
1,0,16,0,1
2,0,37,0,1
3,0,24,0,0
2,0,9,0,0
2,0,13,0,0
4,0,73,0,1
2,0,40,0,1
2,0,22,0,0
3,1,34,0,0
1,2,63,0,1
1,0,23,0,1
2,0,70,0,1
2,0,19,0,0
3,0,18,0,0
2,2,21,0,0
4,0,21,0,0
2,0,34,0,1
1,1,25,0,1
2,1,21,0,0
5,5,163,0,1
1,0,13,0,0
1,0,15,0,1
1,0,19,0,0
1,0,39,0,1
1,0,15,0,0
2,0,12,0,0
4,5,254,0,1
1,0,18,0,0
2,0,29,0,1
6,0,64,0,1
2,1,44,0,1
15,0,274,1,1
2,0,66,0,1
1,0,18,0,1
2,0,16,0,0
1,0,11,0,0
4,0,49,0,1
2,0,19,0,0
2,1,16,0,0
2,1,17,0,1
1,0,12,0,0
1,0,32,0,1
2,0,44,0,1
2,0,19,0,0
2,0,19,0,0
1,0,26,0,1
2,0,31,0,0
3,0,63,0,1
3,0,90,0,1
4,0,25,0,0
1,1,18,0,1
2,0,37,0,1
2,0,18,0,0
1,0,37,0,1
3,0,25,0,1
1,0,10,0,0
2,0,35,0,0
3,0,26,0,1
2,0,32,0,1
2,0,19,0,0
2,0,44,0,1
2,0,27,0,0
2,0,25,0,0
2,0,39,0,1
2,0,16,0,0
3,0,37,0,0
2,0,22,0,0
1,0,17,0,1
1,1,29,0,1
2,0,15,0,0
3,0,60,0,1
2,0,43,0,1
12,0,213,1,1
3,1,42,0,1
2,0,95,0,0
1,0,10,0,0
2,0,20,0,0
2,0,25,0,0
2,0,21,0,0
3,0,41,0,0
2,1,26,0,1
1,3,45,0,1
2,0,19,0,0
3,0,54,0,1
2,0,11,0,0
1,0,26,0,1
2,0,66,0,1
2,0,14,0,0
1,1,34,0,1
2,0,22,0,0
2,0,17,0,0
3,0,17,0,0
2,0,20,0,0
2,0,35,0,1
2,0,31,0,0
2,0,40,0,1
1,2,106,0,1
1,0,10,0,1
2,0,80,1,1
2,0,27,0,0
3,0,36,0,1
2,0,17,0,0
2,1,31,0,1
1,0,15,0,1
3,0,77,1,1
2,0,30,0,0
5,0,117,1,1
3,0,374,0,1
1,0,28,0,1
4,0,30,0,0
1,0,28,0,1
4,0,46,0,0
2,0,18,0,1
2,1,44,0,1
1,2,28,0,1
2,0,26,0,1
3,0,19,0,0
2,0,15,0,0
2,0,14,0,0
3,0,33,0,0
2,0,26,0,1
2,0,23,0,1
4,0,125,0,1
5,0,55,1,1
2,0,73,0,1
3,0,23,0,0
2,0,14,0,0
2,0,72,0,1
1,0,25,0,1
2,0,30,0,0
2,0,24,0,1
1,0,15,0,0
2,0,67,0,1
2,0,18,0,0
2,0,62,0,1
2,0,14,0,0
1,0,21,0,0
1,0,65,0,1
2,0,36,0,1
2,0,11,0,0
3,0,39,0,1
2,0,42,0,1
2,0,15,0,0
2,0,29,0,0
2,0,12,0,0
2,0,14,0,0
2,0,22,0,0
2,0,56,0,1
2,0,16,0,0
3,0,38,0,1
2,1,242,0,1
1,0,16,0,0
2,1,67,0,1
4,1,86,1,1
2,0,27,0,1
3,0,40,0,1
3,0,38,0,1
2,0,19,0,1
1,0,34,0,1
1,0,15,0,0
2,0,31,0,1
4,0,23,0,0
1,0,110,0,1
2,0,11,0,0
2,0,14,0,0
1,0,12,0,1
2,0,16,0,0
1,1,11,0,0
2,0,17,0,1
4,0,33,0,1
2,0,45,0,0
13,0,257,0,1
2,1,37,0,1
3,1,88,0,1
3,2,190,0,1
2,0,16,0,0
3,1,34,0,1
2,1,15,0,0
4,0,35,0,0
2,0,25,0,1
2,0,14,0,0
1,0,18,0,0
1,0,11,0,0
2,0,18,0,0
1,0,14,0,1
3,3,83,0,1
1,0,10,0,0
1,1,50,0,1
2,1,28,0,0
2,0,38,0,1
3,5,83,0,0
2,1,34,0,1
3,1,55,0,1
2,0,221,0,1
3,0,20,0,0
1,0,10,0,1
2,0,13,0,0
3,0,74,0,1
2,0,34,0,0
2,1,41,0,1
2,1,27,0,1
1,0,27,0,1
1,0,25,0,1
2,0,38,0,1
1,0,11,0,0
2,8,88,0,0
2,0,207,0,1
4,0,66,0,1
2,1,48,0,1
2,0,61,0,1
3,2,173,0,0
1,0,14,0,0
2,1,53,0,0
2,0,57,0,1
3,0,36,0,0
1,1,26,0,1
2,0,29,0,0
2,0,17,0,0
2,0,20,0,1
2,1,56,0,1
1,0,67,0,1
2,0,13,0,0
2,0,16,0,0
2,9,105,0,0
14,0,258,0,1
2,5,100,0,1
1,1,24,0,1
2,0,28,0,1
3,0,242,0,1
2,0,23,0,0
2,0,35,0,1
2,0,13,0,0
2,0,10,0,0
3,1,100,0,1
2,0,21,0,0
1,0,16,0,1
2,1,34,0,0
3,0,54,0,0
2,0,25,0,0
2,0,37,0,1
7,4,112,0,1
2,0,18,0,0
2,0,10,0,0
2,0,21,0,0
6,8,332,0,1
2,0,23,0,1
1,0,45,0,1
2,0,20,0,0
3,0,22,0,0
2,0,18,0,0
2,0,47,0,1
1,2,67,0,1
2,0,229,0,1
3,0,35,0,1
2,0,38,0,1
1,0,26,0,1
6,6,183,0,1
2,3,81,0,0
4,2,55,0,1
7,6,100,0,1
1,0,13,0,1
1,0,12,0,0
3,0,125,0,1
2,0,47,0,1
1,0,28,0,1
1,0,23,0,0
2,0,33,0,0
3,4,87,0,0
4,0,23,0,0
2,0,10,0,0
4,2,74,1,1
2,0,48,0,1
3,0,242,0,1
2,0,12,0,0
2,3,80,0,1
1,0,13,0,1
3,0,19,0,0
3,1,106,0,1
4,0,163,0,1
2,0,15,0,0
1,0,75,0,1
1,0,37,0,1
1,0,17,0,1
2,0,50,0,1
3,0,62,0,1
2,0,39,0,1
3,0,27,0,0
2,1,18,0,0
4,0,39,0,0
3,1,103,0,1
2,5,317,0,1
2,0,10,0,0
2,0,187,0,1
1,0,70,0,1
1,1,19,0,0
2,2,42,0,1
1,5,67,0,1
3,1,55,0,1
1,0,9,0,0
4,1,69,0,1
2,0,32,0,1
2,0,16,0,0
3,2,207,0,1
2,1,15,0,0
2,0,45,0,0
3,1,72,1,1
1,0,32,0,1
1,0,13,0,0
2,0,29,0,1
2,0,16,0,0
3,0,29,0,0
2,1,76,0,1
2,0,35,0,0
2,0,17,0,0
3,0,30,0,0
3,2,77,0,1
2,0,18,0,0
6,0,144,0,1
3,0,27,0,1
2,0,15,0,0
2,1,34,0,1
2,0,20,0,1
2,1,28,0,1
2,0,17,0,0
1,0,11,0,1
2,0,33,0,1
2,0,49,0,1
1,0,22,0,1
3,0,25,0,1
2,0,18,0,0
2,0,16,0,1
2,0,38,0,1
1,0,5,0,1
2,0,13,0,0
2,0,22,0,0
1,0,14,0,0
1,0,9,0,1
3,0,26,0,0
2,0,16,0,0
3,9,343,0,1
2,0,54,0,1
2,0,21,0,0
3,6,173,0,1
2,0,14,0,0
14,0,244,0,1
1,0,52,0,1
3,0,74,0,1
2,0,13,0,0
3,0,21,0,0
1,2,77,0,1
2,0,17,0,0
2,1,22,0,1
5,0,39,0,1
1,0,16,0,0
2,0,22,0,0
2,1,19,0,0
3,1,92,1,1
10,1,98,0,1
3,0,15,0,0
2,0,18,0,0
1,0,26,0,1
2,1,69,0,1
3,0,51,0,1
2,0,18,0,1
1,0,19,0,1
2,3,73,0,1
4,0,18,0,0
2,0,92,0,1
1,0,15,0,1
1,0,19,0,1
2,0,20,0,1
3,0,24,0,0
2,0,71,0,1
1,1,35,0,1
2,1,32,0,1
1,0,10,0,1
2,0,24,0,1
2,0,65,0,1
2,0,22,0,0
2,8,93,0,1
2,1,29,0,1
1,0,15,0,0
3,0,49,0,1
1,0,7,0,0
3,0,62,1,1
2,0,21,0,0
1,0,14,0,1
3,1,39,0,1
2,0,16,0,0
2,1,12,0,1
2,0,26,0,0
5,0,51,0,1
2,0,16,0,0
2,0,15,0,0
2,0,32,0,1
2,1,40,0,1
2,0,18,0,0
2,0,16,0,0
1,0,65,0,1
3,0,22,0,0
1,0,14,0,1
10,0,166,1,1
1,0,21,0,0
3,0,18,0,0
1,0,57,0,1
2,0,12,0,0
2,0,12,0,0
2,0,15,0,0
2,0,14,0,0
3,0,116,0,0
2,3,58,0,0
4,0,49,0,1
2,0,14,0,0
1,0,30,0,1
3,1,67,0,1
1,1,51,0,1
1,0,10,0,1
2,0,17,0,0
5,2,434,0,1
1,0,9,0,0
4,5,237,0,1
2,0,28,0,0
2,0,20,0,0
3,1,22,0,0
2,0,11,0,0
2,0,62,0,1
2,0,238,0,1
1,0,12,0,0
2,0,32,0,1
2,0,35,0,1
4,0,47,0,1
2,0,15,0,0
2,0,14,0,0
2,0,24,0,1
2,0,19,0,0
3,0,54,0,1
3,0,14,0,0
3,0,54,0,1
2,1,68,0,1
2,0,28,0,0
7,0,230,0,1
2,0,19,0,0
1,0,52,0,1
2,0,36,0,1
2,4,43,0,1
2,0,16,0,1
2,0,15,0,0
2,0,55,0,1
3,2,48,0,1
8,3,89,1,1
2,0,15,0,0
2,0,19,0,0
2,0,28,0,1
2,0,63,0,1
2,0,18,0,1
1,1,18,0,1
2,0,25,0,0
3,0,48,0,1
3,0,50,0,1
2,0,21,0,0
2,0,73,0,1
2,0,18,0,0
1,0,26,0,0
3,0,14,0,0
2,0,9,0,0
2,0,31,0,1
3,0,24,0,1
2,0,58,0,1
4,1,58,0,1
2,0,41,0,1
1,1,69,0,1
4,0,20,0,0
4,0,41,0,0
1,0,20,0,0
2,0,19,0,0
1,1,11,0,0
2,0,44,0,1
2,0,12,0,0
2,2,41,0,1
3,2,47,0,1
14,1,279,0,1
2,0,35,0,0
2,0,14,0,0
2,0,36,0,1
1,0,55,0,1
3,0,37,0,1
3,0,48,0,1
2,1,16,0,0
3,1,43,0,0
2,0,18,0,0
2,0,95,0,1
1,0,11,0,0
4,6,136,0,1
4,1,65,1,1
3,3,68,0,1
3,0,25,0,0
2,0,16,0,0
2,0,12,0,0
2,0,20,0,0
2,0,31,0,0
1,1,16,0,0
2,0,20,0,1
3,0,87,1,1
2,0,59,0,1
2,0,15,0,0
2,0,30,0,1
2,1,227,0,1
2,0,10,0,0
2,0,20,0,0
1,0,12,0,0
2,0,45,0,1
3,0,20,0,0
1,0,33,0,1
2,0,40,0,1
2,3,61,0,1
2,0,39,0,1
2,1,31,0,0
2,0,26,0,1
3,0,43,0,1
1,0,21,0,1
3,2,114,0,1
1,3,30,0,1
2,0,156,0,1
2,0,195,0,1
1,0,17,0,1
3,2,58,0,1
1,0,8,0,0
2,13,110,0,0
3,5,102,0,1
1,0,16,0,1
5,0,36,0,0
2,0,17,0,0
2,0,11,0,0
2,1,26,0,1
2,1,35,0,1
1,0,32,0,1
1,0,21,0,1
2,1,27,0,0
2,0,19,0,0
1,4,30,0,0
2,0,75,0,1
2,0,24,0,0
2,0,16,0,0
1,0,19,0,1
1,1,42,0,1
1,1,23,0,1
2,0,15,0,0
2,0,38,0,1
3,0,31,0,0
2,0,16,0,0
1,0,14,0,0
2,0,14,0,0
2,0,14,0,0
5,5,107,0,1
2,0,14,0,0
1,0,28,0,1
3,0,62,1,1
1,0,79,0,1
1,1,21,0,0
2,0,23,0,0
3,0,38,0,1
2,0,47,0,0
2,0,50,0,0
5,0,44,0,1
2,0,15,0,0
2,7,384,0,1
5,0,104,0,1
2,0,20,0,0
1,0,14,0,0
3,0,48,0,0
3,0,43,0,1
2,0,16,0,1
2,1,55,0,1
2,0,42,0,0
4,0,35,0,0
2,0,36,0,1
1,0,22,0,1
2,0,18,0,0
2,0,24,0,0
2,0,11,0,0
2,1,57,0,1
4,1,100,0,1
2,0,47,0,1
2,0,17,0,0
2,0,46,0,0
4,1,96,1,1
2,1,54,0,0
2,0,20,0,0
1,0,15,0,1
3,0,25,0,1
2,0,23,0,0
3,0,202,0,1
2,0,15,0,0
2,0,15,0,0
4,3,143,0,1
2,0,15,0,0
7,1,88,0,1
4,1,158,0,1
1,0,16,0,0
2,0,29,0,0
2,0,14,0,0
2,0,20,0,1
2,0,17,0,0
2,0,17,0,0
2,0,21,0,0
1,0,12,0,1
1,0,17,0,1
1,1,74,0,1
2,0,18,0,0
2,0,238,0,1
2,0,31,0,1
2,0,20,0,0
2,0,51,0,1
13,2,308,0,1
2,0,27,0,0
1,1,60,0,1
2,1,66,0,1
1,1,19,0,0
2,1,34,0,0
2,0,51,0,1
2,0,24,0,0
3,1,71,0,1
1,0,28,0,1
3,0,18,0,0
2,0,13,0,0
2,3,44,0,0
3,0,54,0,1
1,0,43,0,1
9,5,140,0,1
2,0,20,0,0
3,0,39,0,1
3,0,82,0,1
2,0,21,0,1
1,0,9,0,0
1,0,16,0,0
2,0,17,0,0
2,1,19,0,0
1,1,17,0,0
3,0,32,0,1
1,0,11,0,0
2,2,119,0,1
1,0,7,0,0
1,0,20,0,1
2,0,25,0,0
4,0,207,0,1
2,0,11,0,0
2,1,50,0,1
1,0,14,0,0
5,2,75,0,1
3,0,53,0,1
2,1,34,0,1
3,0,20,0,0
2,0,17,0,0
3,0,60,0,1
2,0,26,0,0
1,2,67,0,1
2,0,24,0,0
1,0,11,0,0
3,0,230,0,1
2,0,16,0,0
4,0,59,0,1
2,0,17,0,0
1,0,49,0,1
2,0,40,0,0
1,0,11,0,1
6,0,97,0,1
6,1,72,0,1
2,0,28,0,0
1,0,28,0,1
3,9,108,0,0
6,0,104,0,1
2,0,19,0,0
3,2,242,0,1
15,17,248,0,1
2,0,15,0,0
2,2,41,0,1
2,0,16,0,0
2,0,21,0,0
2,0,20,0,1
2,0,91,0,1
3,0,13,0,0
2,6,64,0,0
1,0,26,0,1
1,4,67,0,1
3,1,94,0,1
2,0,21,0,0
1,0,11,0,0
1,0,29,0,1
3,0,110,0,1
2,0,14,0,0
2,0,20,0,1
1,0,10,0,0
4,0,57,0,1
2,1,83,0,1
1,0,14,0,1
2,1,49,0,1
2,0,29,0,0
2,0,16,0,0
2,0,27,0,1
2,0,42,0,0
3,1,49,0,1
2,1,70,0,1
1,0,12,0,0
3,0,26,0,0
1,0,11,0,1
2,0,20,0,0
2,0,54,0,0
2,0,11,0,0
2,2,37,0,1
3,0,22,0,0
2,0,16,0,0
2,0,19,0,0
2,0,29,0,0
5,0,54,0,0
2,0,24,0,1
2,0,15,0,0
4,0,25,0,0
3,0,56,0,1
3,0,242,0,1
4,0,24,0,0
3,0,67,0,1
2,0,55,0,1
2,0,31,0,1
2,0,33,0,1
4,0,45,0,0
2,0,40,0,0
2,0,29,0,0
2,0,45,0,1
5,0,37,0,0
3,0,18,0,0
2,0,29,0,1
1,0,9,0,0
2,0,14,0,0
2,0,39,0,0
2,0,15,0,0
3,0,42,0,1
2,0,14,0,0
1,0,15,0,0
2,0,14,0,0
2,1,39,0,1
2,0,51,0,0
3,0,53,0,1
1,1,16,0,0
2,1,33,0,1
2,3,106,0,1
2,0,19,0,0
2,3,44,0,0
2,1,13,0,0
2,1,25,0,1
3,0,56,0,0
2,0,14,0,0
1,0,14,0,1
1,0,9,0,0
2,0,17,0,0
3,2,70,1,1
1,0,39,0,1
2,0,32,0,1
2,0,34,0,0
4,1,56,0,1
1,0,70,0,1
3,0,72,0,1
2,0,128,0,1
2,0,44,0,1
1,0,20,0,1
2,0,11,0,0
2,1,34,0,1
2,0,22,0,0
2,0,29,0,0
3,0,123,1,1
2,0,21,0,0
4,0,52,0,1
2,0,41,0,1
2,3,48,0,1
2,0,20,0,0
2,0,20,0,0
1,0,41,0,1
1,0,12,0,0
2,0,55,0,1
2,0,36,0,1
4,0,61,0,1
2,0,24,0,0
1,1,25,0,1
2,1,72,0,1
4,1,75,0,1
2,0,18,0,0
2,0,43,0,1
1,0,11,0,1
3,1,55,0,1
3,0,14,0,0
4,1,53,0,1
2,0,29,0,0
1,0,7,0,0
7,1,155,1,1
1,0,31,0,1
3,0,30,0,0
4,1,85,0,1
3,1,43,0,1
3,2,72,0,1
2,2,20,0,0
2,0,16,0,0
2,2,146,0,1
1,0,36,0,1
2,0,21,0,0
2,0,19,0,0
3,0,56,0,1
3,0,19,0,0
2,1,38,0,1
2,0,40,0,1
3,0,26,0,0
1,0,26,0,1
5,0,57,0,1
1,2,17,0,1
2,0,30,0,1
3,0,16,0,0
2,0,42,0,1
2,0,15,0,0
2,0,17,0,0
2,0,28,0,1
1,0,13,0,0
1,0,13,0,0
10,0,65,0,1
3,0,32,0,0
2,0,14,0,0
1,4,53,1,1
2,0,46,0,1
2,0,23,0,0
1,0,72,0,1
2,0,22,0,0
3,2,118,0,1
2,0,19,0,0
2,0,31,0,1
1,0,12,0,1
2,0,21,0,0
2,0,12,0,0
1,0,12,0,0
2,2,241,0,1
2,0,14,0,0
2,0,35,0,1
4,0,24,0,0
4,0,228,0,0
3,0,28,0,0
1,1,36,0,1
1,0,13,0,1
2,0,15,0,0
10,0,232,1,1
2,0,24,0,1
2,0,20,0,1
5,3,107,1,1
2,2,45,0,1
2,0,19,0,0
2,0,61,0,1
2,1,18,0,0
4,0,42,0,0
1,0,29,0,1
1,0,12,0,0
2,0,12,0,0
3,0,26,0,0
2,0,41,0,1
3,0,98,0,1
5,3,48,0,1
2,0,17,0,0
2,0,13,0,0
3,1,44,0,1
2,0,15,0,0
4,0,27,0,0
2,0,36,0,1
2,0,18,0,0
1,0,13,0,1
1,0,26,0,1
2,0,20,0,1
2,0,18,0,0
3,0,36,0,0
1,0,12,0,0
2,0,18,0,0
7,0,139,0,1
3,0,15,0,0
4,0,23,0,1
2,0,14,0,0
2,0,81,0,1
2,7,89,0,1
2,0,16,0,0
6,0,84,0,0
2,0,19,0,0
1,1,15,0,0
3,0,76,0,1
2,0,13,0,0
1,0,13,0,0
2,1,35,0,1
2,0,17,0,0
2,0,55,0,0
2,2,29,0,1
14,0,256,1,1
2,0,16,0,0
2,0,40,0,0
1,0,22,0,0
2,0,13,0,0
2,0,21,0,0
1,0,52,0,1
2,0,14,0,0
1,0,23,0,1
3,0,32,0,1
3,1,28,0,1
2,1,24,0,1
2,1,19,0,0
2,0,17,0,0
5,12,221,0,1
4,5,236,0,1
2,1,31,0,1
2,0,19,0,0
2,0,32,0,0
1,0,21,0,1
2,3,73,0,0
2,0,16,0,0
2,5,94,0,1
2,0,18,0,0
1,0,23,0,0
1,0,16,0,1
2,0,70,0,1
2,0,14,0,1
3,0,80,0,1
3,1,63,1,1
3,0,16,0,0
2,0,38,0,1
2,0,16,0,0
2,0,66,0,1
3,0,50,0,1
1,1,121,0,1
1,0,62,0,1
1,0,36,0,1
3,0,52,0,1
2,0,15,0,1
3,3,68,0,1
2,2,68,0,1
2,0,17,0,0
1,1,42,0,1
2,0,20,0,0
7,0,72,0,1
2,0,199,0,1
1,0,10,0,1
3,1,78,1,1
1,0,15,0,1
2,0,57,0,1
2,0,11,0,0
2,0,40,0,1
2,0,16,0,0
2,0,14,0,0
2,0,44,0,1
1,0,13,0,0
3,0,14,0,0
3,2,243,0,1
2,0,23,0,1
2,1,59,0,1
3,1,68,0,1
2,0,16,0,0
3,1,100,0,1
3,1,112,1,1
5,3,278,0,1
2,0,29,0,1
1,0,11,0,0
4,0,29,0,0
2,1,24,0,1
15,0,251,0,1
4,0,24,0,0
1,0,89,0,1
3,1,87,0,1
1,0,80,0,1
3,2,123,0,1
2,0,67,0,1
2,0,19,0,0
3,0,16,0,0
4,0,18,0,0
1,0,13,0,0
1,0,27,0,1
2,0,49,0,1
2,0,17,0,0
2,2,83,0,1
2,0,34,0,1
3,0,27,0,0
2,0,17,0,0
2,11,108,0,0
3,0,17,0,0
2,0,31,0,0
2,0,54,0,1
1,0,12,0,0
3,0,33,0,0
4,5,291,1,1
2,0,14,0,0
2,0,13,0,0
2,0,40,0,1
2,5,111,0,1
2,1,16,0,0
3,0,38,0,0
3,0,15,0,0
2,0,18,0,0
3,1,26,0,0
2,0,13,0,0
2,0,16,0,0
1,1,27,0,1
3,0,79,0,1
2,0,54,0,1
3,0,41,0,1
3,0,25,0,1
2,0,14,0,0
2,0,47,0,0
1,0,18,0,1
2,0,13,0,0
3,0,26,0,1
2,1,36,0,0
2,0,28,0,1
2,1,29,0,1
1,0,13,0,0
2,0,48,0,1
2,1,80,0,1
3,3,84,0,1
2,0,113,0,1
2,0,62,0,1
4,1,201,0,1
1,0,18,0,0
2,1,59,0,1
2,0,56,0,1
2,1,54,0,1
2,1,18,0,0
2,0,15,0,0
4,0,61,1,1
2,0,42,0,1
2,0,19,0,0
2,0,27,0,1
2,0,39,0,1
2,0,13,0,0
1,0,30,0,1
3,2,57,0,1
